2012;main;Giuliano Antoniol;École Polytechnique de Montréal;Canada;;
2007;main;Kostas Kontogiannis;University of Waterloo;Canada;;
2007;main;Rainer Koschke;University of Bremen;Bremen;Germany;
2007;main;Martin Kropp;University of Applied Sciences Northwestern Switzerland;Switzerland;;
2007;main;Michele Lanza;University of Lugano;Switzerland;;
2007;main;Spiros Mancoridis;Drexel University;USA;;
2007;main;Andrian Marcus;Wayne State University;USA;;
2007;main;Leon Moonen;Delft University of Technology;CWI;the Netherlands;
2007;main;Massimiliano Di Penta;University of Sannio;Italy;;
2007;main;Martin Pinzger;University of Zurich;Switzerland;;
2007;main;Lori Pollock;University of Delaware;USA;;
2007;main;Claudio Riva;Nokia Research Center;Finland;;
2007;main;Tobias Roetschke;Technical University Darmstadt;Germany;;
2007;main;Harry Sneed;Software Maintenance & Reengineering Consultant;Hungary;;
2007;main;Paolo Tonella;ITC;IRST;Trento;Italy
2007;main;Fernando Usero;Abengoa Telvent;Spain;;
2007;main;Niels Veerman;Vrije Universiteit Amsterdam;the Netherlands;;
2007;main;Giuseppe Visaggio;University of Bari;Italy;;
2006;main;Nicolas Anquetil;Universidade Catolica de Brasilia;Brazil;;
2006;main;Giuliano Antoniol;University of Sannio;Italy;;
2006;main;Haroon Babri;Lahore University of Management and Technology;Pakistan;;
2006;main;Maria Teresa Baldassarre;University of Bari;Italy;;
2006;main;Francoise Balmas;Universite Paris 8;Paris;;
2006;main;Ira Baxter;Semantic Designs;USA;;
2006;main;Keith Bennett;University of Durham;UK;;
2006;main;Fernando Brito e Abreu;New University of Lisbon;Portugal;;
2006;main;Liz Burd;University of Durham;UK;;
2006;main;Gerardo Canfora;University of Sannio;Italy;;
2006;main;Elliot Chikofsky;Engineering Management & Integration;USA;;
2006;main;Aniello Cimitile;University of Sannio;Italy;;
2006;main;Andrea De Lucia;University of Salerno;Italy;;
2006;main;Dirk Draheim;Freie Universität Berlin;Germany;;
2006;main;Stephane Ducasse;Université de Savoie;France;;
2006;main;Jürgen Ebert;University of Koblenz-Landau;Germany;;
2006;main;Anna Rita Fasolino;University of Naples Federico II;Italy;;
2006;main;Juan Fernandez-Ramil;The Open University;UK;;
2006;main;Harald Gall;University of Zurich;Switzerland;;
2006;main;Tibor Gyimothy;University of Szeged;Hungary;;
2006;main;Mark Harman;King's College London;UK;;
2006;main;Mira Kajko-Mattsson;Stockholm University and Royal Institute of Technology;Sweden;;
2006;main;Kostas Kontogiannis;University of Waterloo;Canada;;
2006;main;Michele Lanza;University of Lugano;Switzerland;;
2006;main;Spiros Mancoridis;Drexel University;USA;;
2006;main;Andrian Marcus;Wayne State University;USA;;
2006;main;Hausi Müller;University of Victoria;Canada;;
2006;main;Lori Pollock;University of Delaware;USA;;
2006;main;Vaclav Rajlich;Wayne State University;USA;;
2006;main;Claudio Riva;Nokia Research Center;Finland;;
2006;main;Harry Sneed;Software Maintenance & Reengineering Consultant;Austria;;
2006;main;Eleni Stroulia;University of Alberta;Canada;;
2006;main;Tarja Systä;Tampere University of Technology;Finland;;
2006;main;Paolo Tonella;ITC - IRST;Italy;;
2006;main;Maria Tortorella;University of Sannio;Italy;;
2006;main;Porfirio Tramontana;University of Naples Federico II;Italy;;
2006;main;Arie van Deursen;Delft University of Technology;The Netherlands;;
2006;main;Chris Verhoef;Free University of Amsterdam;The Netherlands;;
2006;main;Hongji Yang;De Montfort University;UK;;
2006;main;Andy Zaidman;University of Antwerp;Belgium;;
2006;main;Giuseppe Visaggio;Università degli Studi di Bari;Italy;;
2006;main;Giuseppe Antonio di Lucca;University of Sannio;Italy;;
2006;main;Nicolas Gold;University College London;UK;;
2005;main;Keith Bennett;University of Durham;UK;;
2005;main;Nicolas Gold;King's College London;UK;;
2005;main;Tarja Systä;Tampere University of Technology;Finland;;
2005;main;Arie van Deursen;CWI;Amsterdam;The Netherlands;
2005;main;Chris Verhoef;Free University of Amsterdam;The Netherlands;;
2005;main;Christine Hofmeister;Lehigh University;USA;;
2005;main;Claire Knight;Volantis Systems Ltd;UK;;
2005;main;Cornelia Boldyreff;University of Lincoln;UK;;
2005;main;Damir Kalpic;University of Zagreb;Croatia;;
2005;main;Dave Binkley;Loyola College;USA;;
2005;main;Eleni Stroulia;University of Alberta;Canada;;
2005;main;Fernando Brito e Abreu;New University of Lisbon;Portugal;;
2005;main;Francoise Balmas;Universite Paris 8;France;;
2005;main;Giuseppe Antonio di Lucca;University of Sannio;Italy;;
2005;main;Giuseppe Visaggio;University of Bari;Italy;;
2005;main;Harald Gall;University of Zurich;Switzerland;;
2005;main;Harry Sneed;Software Maintenance & Reengineering Consultant;Budapest;Hungary;
2005;main;Hausi Müller;University of Victoria;Canada;;
2005;main;Jan Bosch;University of Groningen;the Netherlands;;
2005;main;Jan Madey;Warsaw University;Poland;;
2005;main;Jean-Francois Girard;Fraunhofer IESE;Germany;;
2005;main;Jens Krinke;FernUniversit�t in Hagen;Germany;;
2005;main;Jianli Xu;Nokia Research Center;Finland;;
2005;main;Jie Xu;Leeds University;UK;;
2005;main;Juan Fernandez-Ramil;The Open University;UK;;
2005;main;Jürgen Ebert;University of Koblenz;Germany;;
2005;main;Keith Gallagher;Loyola College;USA;;
2005;main;Leon Moonen;CWI;The Netherlands;;
2005;main;Lerina Aversano;University of Sannio;Italy;;
2005;main;Liz Burd;University of Durham;UK;;
2005;main;Malcolm Munro;University of Durham;UK;;
2005;main;Manny Lehman;Middlesex University;UK;;
2005;main;Mark Harman;King's College London;UK;;
2005;main;Mark G. J. van den Brand;CWI;The Netherlands;;
2005;main;Martin Ward;Systems Migrations Ltd;UK/De Montfort University;UK;
2005;main;Michael W. Godfrey;University of Waterloo;Canada;;
2005;main;Michele Lanza;University of Zurich;Switzerland;;
2005;main;Nicolas Anquetil;Universidade Catolica de Brasilia;Brazil;;
2005;main;Paolo Nesi;Universita degli Studi di Firenze;Italy;;
2005;main;Pedro Sousa;Lisbon Technical University;Portugal;;
2005;main;Petri Selonen;Tampere University of Technology;Finland;;
2005;main;Philip Andon;Institute of Software Systems;Kiev;Ukraine;
2005;main;Rachel McCrindle;Reading University;UK;;
2005;main;Rainer Koschke;University of Stuttgart;Germany;;
2005;main;Rudolf K. Keller;Zuhlke Engineering AG;Switzerland;;
2005;main;Spiros Mancoridis;Drexel University;USA;;
2005;main;Stephen Schach;Vanderbilt University;USA;;
2005;main;Thierry Bodhuin;University of Sannio;Italy;;
2005;main;Tibor Gyimothy;University of Szeged;Hungary;;
2005;main;Tom Mens;Vrije Universiteit Brussel;Belgium;;
2005;main;Vaclav Rajlich;Wayne State University;USA;;
2004;main;Claudio Riva;Nokia Research Center;Finalnd;;
2004;main;Gerardo Canfora;University of Sannio;Italy;;
2004;main;Tarja Systä;Tampere University of Technology;Finland;;
2004;main;Arie van Deursen;The Netherlands;;;
2004;main;Chris Verhoef;The Netherlands;;;
2004;main;Christine Hofmeister;USA;;;
2004;main;Damir Kalpic;Croatia;;;
2004;main;Derek Rayside;Canada;;;
2004;main;Eleni Stroulia;Canada;;;
2004;main;Fernando Brito e Abreu;Portugal;;;
2004;main;Francoise Balmas;France;;;
2004;main;Giuseppe Antonio di Lucca;Italy;;;
2004;main;Giuseppe Visaggio;Italy;;;
2004;main;Harald Gall;Austria;;;
2004;main;Harry Sneed;Hungary;;;
2004;main;Hausi Müller;Canada;;;
2004;main;Jan Bosch;The Netherlands;;;
2004;main;Jan Madey;Poland;;;
2004;main;Jean-Francois Girard;Germany;;;
2004;main;Jens Krinke;Germany;;;
2004;main;Jianli Xu;Finland;;;
2004;main;Jukka Paakki;Finland;;;
2004;main;Jürgen Ebert;Germany;;;
2004;main;Keith Bennett;United Kingdom;;;
2004;main;Leon Moonen;The Netherlands;;;
2004;main;Margaret-Anne Storey;Canada;;;
2004;main;Mark G. J. van den Brand;The Netherlands;;;
2004;main;Michael W. Godfrey;Canada;;;
2004;main;Michele Lanza;Switzerland;;;
2004;main;Paolo Nesi;Italy;;;
2004;main;Pedro Sousa;Portugal;;;
2004;main;Petri Selonen;Finland;;;
2004;main;Philip Andon;Ukraine;;;
2004;main;Rainer Koschke;Germany;;;
2004;main;Rudolf K. Keller;;;;
2004;main;Spiros Mancoridis;USA;;;
2004;main;Tibor Gyimothy;Hungary;;;
2004;main;Tom Mens;Belgium;;;
2004;main;Vaclav Rajlich;USA;;;
2004;main;Ira Baxter;USA;;;
2003;main;Philip Andon;Institute of Software Systems;Kiev;Ukraine;
2003;main;Giuliano Antoniol;University of Sannio;Italy;;
2003;main;Francoise Balmas;Universite Paris 8;France;;
2003;main;Keith Bennett;Durham University;United Kingdom;;
2003;main;Jan Bosch;University of Groningen;the Netherlands;;
2003;main;Fernando Brito e Abreu;INESC&FCT/UNL;Portugal;;
2003;main;Gerardo Canfora;University of Sannio;Italy;;
2003;main;Elliot Chikofsky;Engineering Management & Integration;USA;;
2003;main;Aniello Cimitile;University of Sannio;Italy;;
2003;main;Andrea De Lucia;University of Sannio;Italy;;
2003;main;Laurent Deruelle;University of Littoral,France;;;
2003;main;Giuseppe Antonio di Lucca;University of Naples Federico II;;;
2003;main;Bálint Dömölki;IQSOFT;Hungary;;
2003;main;Jürgen Ebert;University of Koblenz;Germany;;
2003;main;Harald Gall;TU Wien;Austria;;
2003;main;Tibor Gyimothy;University of Szeged;Hungary;;
2003;main;Jean-Luc Hainaut;Institut d'Informatique;Belgium;;
2003;main;Mark Harman;Brunel University;UK;;
2003;main;Damir Kalpic;University of Zagreb;Croatia;;
2003;main;Victor Kasyanov;A. E. Ershov Institute;Novosibirsk;Russia;
2003;main;Rudolf K. Keller;Zuhlke Engineering AG;Switzerland;;
2003;main;Kostas Kontogiannis;University of Waterloo;Canada;;
2003;main;Rainer Koschke;University of Stuttgart;Germany;;
2003;main;Jens Krinke;Universitat Passau;Germany;;
2003;main;Franz Lehner;University of Regensburg;Germany;;
2003;main;Jan Madey;Warsaw University;Poland;;
2003;main;Leon Moonen;CWI;The Netherlands;;
2003;main;Hausi Müller;University of Victoria;Canada;;
2003;main;Paolo Nesi;Universita degli Studi di Firenze;Italy;;
2003;main;Jukka Paakki;University of Helsinki;Finland;;
2003;main;Vaclav Rajlich;Wayne State University;USA;;
2003;main;Lutz Richter;Universität Zürich;Switzerland;;
2003;main;Harry Sneed;Case Consult GmbH;Germany;;
2003;main;Pedro Sousa;Lisbon Technical University;Portugal;;
2003;main;Tarja Systä;Tampere University of Technology;Finland;;
2003;main;Mark G. J. van den Brand;CWI;The Netherlands;;
2003;main;Chris Verhoef;Free University of Amsterdam;The Netherlands;;
2003;main;Giuseppe Visaggio;University of Bari;Italy;;
2002;main;Peter Aiken;Information Systems Research Institute;USA;;
2002;main;Philip Andon;Institute of Software Systems;Kiev;Ukraine;
2002;main;Francoise Balmas;Universite Paris 8;France;;
2002;main;Keith Bennett;Durham University;United Kingdom;;
2002;main;Jan Bosch;University of Groningen;Sweden;;
2002;main;Fernando Brito e Abreu;INESC&FCT/UNL;Portugal;;
2002;main;Gerardo Canfora;University of Sannio;Italy;;
2002;main;Elliot Chikofsky;Engineering Management & Integration;USA;;
2002;main;Aniello Cimitile;University of Naples;Italy;;
2002;main;Bálint Dömölki;IQSOFT;Hungary;;
2002;main;Jürgen Ebert;University of Koblenz;Germany;;
2002;main;Harald Gall;TU Wien;Austria;;
2002;main;Tibor Gyimothy;University of Szeged;Hungary (Chair);;
2002;main;Jean-Luc Hainaut;University of Namur;Belgium;;
2002;main;Richard C. Holt;University of Waterloo;Canada;;
2002;main;Ahto Kalja;Tallin Technical University;Estonia;;
2002;main;Damir Kalpic;University of Zagreb;Croatia;;
2002;main;Victor Kasyanov;A. E. Ershov Institute;Russia;;
2002;main;Rudolf K. Keller;Zuhlke Engineering AG;Switzerland;;
2002;main;Kostas Kontogiannis;University of Waterloo;Canada;;
2002;main;Rainer Koschke;University of Stuttgart;Germany;;
2002;main;Jaroslav Kral;Charles University;Czeh Republic;;
2002;main;Jens Krinke;Universitat Passau;Germany;;
2002;main;Franz Lehner;University of Regensburg;Germany;;
2002;main;Jan Madey;Warsaw University;Poland;;
2002;main;Hausi Müller;University of Victoria;Canada;;
2002;main;Pavol Navrat;Slovak University of Technology in Bratislava;Slovakia;;
2002;main;Paolo Nesi;Universita degli Studi di Firenze;Italy;;
2002;main;Roumen Nikolov;Sofia State University;Bulgaria;;
2002;main;Jukka Paakki;University of Helsinki;Finland;;
2002;main;Vaclav Rajlich;Wayne State University;USA;;
2002;main;Lutz Richter;Universität Zürich;Switzerland;;
2002;main;Harry Sneed;Case Consult GmbH;Germany;;
2002;main;Pedro Sousa;Lisbon Technical University;Portugal;;
2002;main;Jurij Silc;Jozef Stefan Institute;Ljubljana;Slovenia;
2002;main;Tarja Systä;Tampere University of Technology;Finland;;
2002;main;Andrey Terekhov;Sankt Petersburg University;Russia;;
2002;main;Mark G. J. van den Brand;CWI;The Netherlands;;
2002;main;Chris Verhoef;Free University of Amsterdam;The Netherlands;;
2001;main;Pedro Sousa;Lisbon Technical University & Link;Portugal;;
2001;main;Jürgen Ebert;University of Koblenz-Landau;Germany;;
2001;main;Peter Aiken;Information Systems Research Institute;USA;;
2001;main;Vincenzo Ambriola;University of Pisa;Italy;;
2001;main;Jan Bosch;University of Groningen;Sweden;;
2001;main;Fernando Brito e Abreu;INESC&FCT/UNL;Portugal;;
2001;main;Gerardo Canfora;University of Sannio;Italy;;
2001;main;Elliot Chikofsky;META Group;USA;;
2001;main;Aniello Cimitile;University of Naples;Italy;;
2001;main;Harald Gall;TU Wien;Austria;;
2001;main;Pedro Dias Guerreiro;FCT/Lisbon New University;Portugal;;
2001;main;Tibor Gyimothy;Joseph-Attila-University;Hungary;;
2001;main;Alessandro Fantechi;University of Florence;Italy;;
2001;main;Jean-Francois Girard;Fraunhofer IESE;Germany	;;
2001;main;Jean-Luc Hainaut;Institut d'Informatique;Belgium;;
2001;main;Stan Jarzabek;National University of Singapore;Singapore;;
2001;main;Rudolf K. Keller;Université de Montréal;Canada;;
2001;main;Rainer Koschke;Institut für Informatik;Germany;;
2001;main;Franz Lehner;University of Regensburg;Germany;;
2001;main;Michele Marchesi;Universita di Cagliari;Italy;;
2001;main;Roland T. Mittermeir;Universität Klagenfurt;Austria;;
2001;main;Jean-Marc Morel;Bull S.A.;France;;
2001;main;Paolo Nesi;Universita degli Studi di Firenze;Italy;;
2001;main;Mario Piattini;Universidad de Castilla - La Mancha;Spain;;
2001;main;Vaclav Rajlich;Wayne State University;USA;;
2001;main;Lutz Richter;Universität Zürich;Switzerland;;
2001;main;Harry Sneed;SES GmbH;Germany;;
2001;main;Pedro Sousa;Lisbon Technical University;Portugal;;
2001;main;Mark G. J. van den Brand;CWI;The Netherlands;;
2001;main;Chris Verhoef;University of Amsterdam;The Netherlands;;
2001;main;Raul Moreira Vidal;Faculdade de Engenharia;Universidade do Porto;Portugal;
2000;main;Peter Aiken;USA;;;
2000;main;Vasu Alagar;Canada;;;
2000;main;Vincenzo Ambriola;Italy;;;
2000;main;Ger Bakker;The Netherlands;;;
2000;main;Keith Bennett;United Kingdom;;;
2000;main;Antonia Bertolino;Italy;;;
2000;main;Jan Bosch;Sweden;;;
2000;main;Fernando Brito e Abreu;Portugal;;;
2000;main;Christina Cifuentes;USA;;;
2000;main;Aniello Cimitile;Italy;;;
2000;main;Elliot Chikofsky;USA;;;
2000;main;James Cross II;;;;
2000;main;Jürgen Ebert;Germany;;;
2000;main;Alessandro Fantechi;Italy;;;
2000;main;Harald Gall;Austria;;;
2000;main;Tibor Gyimothy;Hungary;;;
2000;main;Jean-Luc Hainaut;Belgium;;;
2000;main;Richard C. Holt;Canada;;;
2000;main;Stan Jarzabek;Singapore;;;
2000;main;Rudolf K. Keller;Canada;;;
2000;main;Rainer Koschke;Germany;;;
2000;main;Franz Lehner;Germany;;;
2000;main;Michele Marchesi;Italy;;;
2000;main;Roland T. Mittermeir;Austria;;;
2000;main;Jean-Marc Morel;France;;;
2000;main;Paolo Nesi;Italy;;;
2000;main;Vaclav Rajlich;USA;;;
2000;main;Lutz Richter;Switzerland;;;
2000;main;Harry Sneed;Germany;;;
2000;main;Reinhold Thurner;Switzerland;;;
2000;main;Mark G. J. van den Brand;The Netherlands;;;
2000;main;Chris Verhoef;The Netherlands;;;
2000;main;Ralf F. J. Wagenpfeil;Switzerland;;;
2000;main;Thomas J. McCabe Sr.;McCabe & Associates;USA;;
1999;main;Alain Abran;Universite du Quebec;Montreal;Canada;
1999;main;Vasu Alagar;Concordia University;Canada;;
1999;main;Vincenzo Ambriola;University of Pisa;Italy;;
1999;main;Ger Bakker;TriLoc Software Engineering Europe B.V.;The Netherlands;;
1999;main;Mark G. J. van den Brand;CWI;The Netherlands;;
1999;main;Fernando Brito e Abreu;FCT/UNL and INESC;Portugal;;
1999;main;Giacomo Bucci;University of Florence;Italy;;
1999;main;Maurizio Campanai;CESVIT;Italy;;
1999;main;Elliot Chikofsky;DMR TRECOM;USA;;
1999;main;Gerhard Chroust;Austria;;;
1999;main;Aniello Cimitile;University of Salerno;Italy;;
1999;main;James Cross II;Auburn Univserity;USA;;
1999;main;Luciano Da Fontoura Costa;IFSC - Universidade de Sao Paulo;Brasil;;
1999;main;Juan Carlos Duenas;Universidad Politecnica de Madrid;Spain;;
1999;main;Reiner Dumke;University of Magdeburg;Germany;;
1999;main;Jürgen Ebert;University of Koblenz;Germany;;
1999;main;Alessandro Fantechi;University of Florence;Italy;;
1999;main;Jean-Francois Girard;Fraunhofer Institute;Germany;;
1999;main;Jean-Luc Hainaut;University of Namur;Belgium;;
1999;main;John Harauz;Ontario Hydro;Canada;;
1999;main;Brian Henderson-Sellers;Swinburne University of Technology;Australia;;
1999;main;Even-Andre Karlsson;Q-Labs;Sweden;;
1999;main;Taghi M. Khoshgoftaar;Florida Atlantic University;USA;;
1999;main;Tereza Kirner;Federal University of Sao Carlos;Brasil;;
1999;main;Phillip Laplante;Pennsylvania Institute of Technology;USA;;
1999;main;Franz Lehner;University of Regensburg;Germany;;
1999;main;Michele Marchesi;Universita di Cagliari;Italy;;
1999;main;Thomas Marlowe;Seton Hall University;USA;;
1999;main;Roland T. Mittermeir;Universita et Lagenfurt;Austria;;
1999;main;Jean-Marc Morel;Bull S.A.;France;;
1999;main;Stefano Nocentini;IBM Semea;Italy;;
1999;main;Mauro Pezze;Politecnico di Milano;Italy;;
1999;main;Peter T. Poon;California Institute of Technology;USA;;
1999;main;Lutz Richter;Universität Zürich;Switzerland;;
1999;main;Giacomo Sechi;IFCTR-CNR;Italy;;
1999;main;Alex Sellink;University of Amsterdam;The Netherlands;;
1999;main;Harry Sneed;SES;Germany;;
1999;main;Ian Sommerville;Lancaster University;United Kingdom;;
1999;main;Alexander D. Stoyen;21st Century Systems;USA;;
1999;main;Tooru Takeshita;Chubu University;Japan;;
1999;main;Homa Taraji;Ernst & Young;LLP;USA;
1999;main;W.J. Toetenel;Delft Technical University;The Neterlands;;
1999;main;Grace Tsai;Fairleigh Dickenson University;USA;;
1999;main;Yoshinori Yamaguchi;Electrotechnical Laboratory;Japan;;
1999;main;Chris Verhoef;University of Amsterdam;The Netherlands;;
1999;main;Paolo Nesi;Universita degli Studi di Firenze;Italy	;;
1998;main;Paolo Nesi;Universita degli Studi di Firenze;Italy	;;
1998;main;Vasu Alagar;USA;;;
1998;main;Vincenzo Ambriola;Italy;;;
1998;main;Ger Bakker;The Netherlands;;;
1998;main;Keith Bennett;UK;;;
1998;main;Antonia Bertolino;Italy;;;
1998;main;Fernando Brito e Abreu;P;;;
1998;main;Giacomo Bucci;Italy;;;
1998;main;Maurizio Campanai;Italy;;;
1998;main;Elliot Chikofsky;USA;;;
1998;main;Aniello Cimitile;Italy;;;
1998;main;L. da F. Costa;Brazil;;;
1998;main;James Cross II;USA;;;
1998;main;J. A. de La Puente;S;;;
1998;main;Alessandro Fantechi;Italy;;;
1998;main;Jean-Luc Hainaut;Belgium;;;
1998;main;John Harauz;Canada;;;
1998;main;Brian Henderson-Sellers;AU;;;
1998;main;M. Hinchey;USA;;;
1998;main;Even-Andre Karlsson;Sweden;;;
1998;main;Taghi M. Khoshgoftaar;USA;;;
1998;main;Phillip Laplante;USA;;;
1998;main;S. Liu;Japan;;;
1998;main;M. Loewe;Germany;;;
1998;main;Michele Marchesi;Italy;;;
1998;main;Thomas Marlowe;USA;;;
1998;main;Jean-Marc Morel;France;;;
1998;main;D. Natale;Italy;;;
1998;main;E. Miller;USA;;;
1998;main;Stefano Nocentini;Italy;;;
1998;main;M. Pezzé;Italy;;;
1998;main;Peter T. Poon;USA;;;
1998;main;Lutz Richter;Switzerland;;;
1998;main;D. Rombach;Germany;;;
1998;main;Giacomo Sechi;Italy;;;
1998;main;Ian Sommerville;UK;;;
1998;main;Alexander D. Stoyen;USA;;;
1998;main;Homa Taraji;USA;;;
1998;main;J. Taramaa;Finland;;;
1998;main;H. Toetenel;The Netherlands;;;
1998;main;Grace Tsai;USA;;;
1998;main;Chris Verhoef;The Netherlands;;;
1998;main;Yoshinori Yamaguchi;Japan;;;
1998;main;K. White;USA;;;
1997;main;Lutz Richter;University of Zurich;Switzerland;;
1997;main;Vincenzo Ambriola;University of Pisa;Italy;;
1997;main;I. Baker;IBM Europe;UK;;
1997;main;Keith Bennett;University of Durham;UK;;
1997;main;W. Glatthaar;IBM Germany;Germany;;
1997;main;Jean-Luc Hainaut;University of Namur;Belgium;;
1997;main;W. Kirchgbsner;SAP AG;Germany;;
1997;main;M. Loewe;HIS Hannover;Germany;;
1997;main;Paolo Nesi;University of Florence;Italy;;
1997;main;Z. Oery;Siemens-Nixdorf Informationssysteme AG;Germany;;
1997;main;Giacomo Sechi;IFCTR-CNR Milano;Italy;;
1997;main;Harry Sneed;SES Software;Germany;;
